,#Tile,Base,Mean
145,1102,71,-0.5225314264569718
146,1102,72,-0.7090730210997123
147,1102,73,-0.565038766707076
148,1102,74,-0.6389461203581419
149,1102,75,-0.4704067358608768
150,1103,1,-0.26007648764533897
151,1103,2,-0.04079040725734373
152,1103,3,-0.31701827470517685
153,1103,4,-0.6686327119417328
154,1103,5,-0.27374392529135605
155,1103,6,-0.3884738182104286
156,1103,7,-0.32404663129891986
157,1103,8,-0.32006485286310493
158,1103,9,-0.4138502681889875
159,1103,10,-0.3736956171899024
160,1103,11,-0.38006433583045407
161,1103,12,-0.33000437232005453
162,1103,13,-0.21612079822575936
163,1103,14,-0.33130385750209257
164,1103,15,-0.41021846622557234
165,1103,16,-0.39179444753260384
166,1103,17,-0.21887992943942436
167,1103,18,-0.3114615857328573
168,1103,19,-0.259051103852606
169,1103,20,-0.4502609868996501
170,1103,21,-0.46628594025405334
171,1103,22,-0.47081321977435664
172,1103,23,-0.5516487495833573
173,1103,24,-0.5560888702600622
174,1103,25,-0.43540699352522694
175,1103,26,-0.45516472424157683
176,1103,27,-0.23049011076204806
177,1103,28,-0.32687424465105863
178,1103,29,-0.07675691654766581
179,1103,30,-0.23202505630575843
180,1103,31,-0.3980496668251803
181,1103,32,-0.4955354405036516
182,1103,33,-0.4403347400444204
183,1103,34,-0.5879414120789903
184,1103,35,-0.43969455503493293
185,1103,36,-0.26313946503197627
186,1103,37,-0.43448997436487957
187,1103,38,-0.5243744662015501
188,1103,39,-0.4380429255974079
189,1103,40,-0.4144053520672841
190,1103,41,-0.35048796861426723
191,1103,42,-0.47162646987841583
192,1103,43,-0.29052474343356494
193,1103,44,-0.4202325578677346
194,1103,45,-0.37802439852274006
195,1103,46,-0.4182987798946556
196,1103,47,-0.5695391246852566
197,1103,48,-0.5561655475773009
198,1103,49,-0.4242364528739557
199,1103,50,-0.5139669316434023
200,1103,51,-0.4354627225854557
201,1103,52,-0.4836418494977721
202,1103,53,-0.6596416912053584
203,1103,54,-0.5211193081968162
204,1103,55,-0.6092861173744879
205,1103,56,-0.7078203497154192
206,1103,57,-0.7153293108616054
207,1103,58,-0.6665107379540771
208,1103,59,-0.5470563392091421
209,1103,60,-0.5513938875958075
210,1103,61,-0.6018759870872898
211,1103,62,-0.7648710844520465
212,1103,63,-0.5425093115930935
213,1103,64,-0.6179572351325717
214,1103,65,-0.5080778203837326
215,1103,66,-0.5946111307006774
216,1103,67,-0.478910397685965
217,1103,68,-0.6257036575625037
218,1103,69,-0.6169153001924386
219,1103,70,-0.8156987521797348
220,1103,71,-0.5801415470553266
221,1103,72,-0.6213180575065351
222,1103,73,-0.5665567226311836
223,1103,74,-0.6175869234484068
224,1103,75,-0.5421719727745682
225,1104,1,-0.18141999939478737
226,1104,2,-0.17332017070123484
227,1104,3,-0.24417657297429685
228,1104,4,-0.4932866693005167
229,1104,5,-0.12076606079985197
230,1104,6,-0.2312091684216
231,1104,7,-0.43928840276644365
232,1104,8,-0.41384064249349706
233,1104,9,-0.3859094322895018
234,1104,10,-0.357722400763393
235,1104,11,-0.42938142914435673
236,1104,12,-0.503556688908759
237,1104,13,-0.3183556406914576
238,1104,14,-0.39072732192465054
239,1104,15,-0.43425798183012887
240,1104,16,-0.49505101100470483
241,1104,17,-0.38148563217325915
242,1104,18,-0.4368155587627953
243,1104,19,-0.43193383972310073
244,1104,20,-0.48935325553461695
245,1104,21,-0.49959903115459525
246,1104,22,-0.41879306118224946
247,1104,23,-0.4608688188498675
248,1104,24,-0.4227543976336534
249,1104,25,-0.3406747273976478
250,1104,26,-0.3283302265413184
251,1104,27,-0.361636262317802
252,1104,28,-0.3047116626713162
253,1104,29,-0.27890028177180426
254,1104,30,-0.416900139166998
255,1104,31,-0.3848130574365882
256,1104,32,-0.3226061895065726
257,1104,33,-0.39272998541555637
258,1104,34,-0.42462301492486887
259,1104,35,-0.3145357317820725
260,1104,36,-0.4317592036370854
261,1104,37,-0.3847409683079732
262,1104,38,-0.5524795726478828
263,1104,39,-0.5843939375623393
264,1104,40,-0.6263467591804215
265,1104,41,-0.5374278963702395
266,1104,42,-0.5872687200997717
267,1104,43,-0.24758796009513873
268,1104,44,-0.3603800986715058
269,1104,45,-0.33056520151279045
270,1104,46,-0.44573753779879155
271,1104,47,-0.7788314144762793
272,1104,48,-0.5002363592648535
273,1104,49,-0.6029023163938589
274,1104,50,-0.6121385472612744
275,1104,51,-0.5497819111329676
276,1104,52,-0.6206574509175766
277,1104,53,-0.7240750676343737
278,1104,54,-0.7046847478119318
279,1104,55,-0.6718161237213067
280,1104,56,-0.7216851468131225
281,1104,57,-0.7434027035886217
282,1104,58,-0.8234794700791639
283,1104,59,-0.6258023990886343
284,1104,60,-0.8483439922007747
285,1104,61,-0.7561297211320905
286,1104,62,-0.8703764447711109
287,1104,63,-0.590433510992888
288,1104,64,-0.7298965532805539
289,1104,65,-0.6379050286455694
290,1104,66,-0.6407010580648702
291,1104,67,-0.6293867561793434
292,1104,68,-0.7740134512517258
293,1104,69,-0.6751924391094022
294,1104,70,-0.7685366442524781
295,1104,71,-0.668533224104138
296,1104,72,-0.7404461809639002
297,1104,73,-0.6941588319688421
298,1104,74,-0.6214577327852808
299,1104,75,-0.634133997644696
300,1105,1,-0.234996820105021
301,1105,2,-0.20190146720870317
302,1105,3,-0.4342423544199434
303,1105,4,-0.6083904862563827
304,1105,5,-0.24183374607481056
305,1105,6,-0.5175856030561263
306,1105,7,-0.5473632519218086
307,1105,8,-0.47039739991039653
308,1105,9,-0.3821406958058091
309,1105,10,-0.36080636782152453
310,1105,11,-0.41310268911609427
311,1105,12,-0.4420998978094204
312,1105,13,-0.29620704412314325
313,1105,14,-0.3592284543238904
314,1105,15,-0.4755251579211617
315,1105,16,-0.4961874677682516
316,1105,17,-0.3652157585815985
317,1105,18,-0.31159354719775934
318,1105,19,-0.35307983516945995
319,1105,20,-0.39157692276893385
320,1105,21,-0.40383904879930554
321,1105,22,-0.513547466899567
322,1105,23,-0.5471677999009401
323,1105,24,-0.48819213110396475
324,1105,25,-0.41351395676103664
325,1105,26,-0.34667757635840957
326,1105,27,-0.42275879627124624
327,1105,28,-0.5204676686552148
328,1105,29,-0.24130438650114883
329,1105,30,-0.45023218010448574
330,1105,31,-0.44424811314286217
331,1105,32,-0.4492077835415955
332,1105,33,-0.4487651383821216
333,1105,34,-0.6677569866817095
334,1105,35,-0.4481672829516299
335,1105,36,-0.579497881598293
336,1105,37,-0.7242134448850521
337,1105,38,-0.8810967631957212
338,1105,39,-0.727243001156431
339,1105,40,-0.6199516414110988
340,1105,41,-0.597473584066087
341,1105,42,-0.5721885770305519
342,1105,43,-0.5138809640658977
343,1105,44,-0.5737385600872784
344,1105,45,-0.5851627494471572
345,1105,46,-0.7943636709243833
346,1105,47,-0.8273490063881681
347,1105,48,-0.6959855140479903
348,1105,49,-0.6684584192974157
349,1105,50,-0.6081683247628078
350,1105,51,-0.6410745995187028
351,1105,52,-0.6643083083771373
352,1105,53,-0.782482818923711
353,1105,54,-0.7340213695412956
354,1105,55,-0.7378947452699336
355,1105,56,-0.838005681820924
356,1105,57,-0.7908240382588332
357,1105,58,-0.8475314576537301
358,1105,59,-0.7028369181801253
359,1105,60,-0.6535489937326133
360,1105,61,-0.6909879112449246
361,1105,62,-0.8082107269634449
362,1105,63,-0.687370087017527
363,1105,64,-0.6472391104129684
364,1105,65,-0.5863381589825849
365,1105,66,-0.7235119854620748
366,1105,67,-0.7003253371206881
367,1105,68,-0.7125251517420992
368,1105,69,-0.7050862312212232
369,1105,70,-0.819409139183584
370,1105,71,-0.651994502121326
371,1105,72,-0.7596719216419743
372,1105,73,-0.767511375413882
373,1105,74,-0.8133485725239851
374,1105,75,-0.7460221534078499
375,1106,1,-0.20433832035563881
376,1106,2,-0.2245122569774729
377,1106,3,-0.0342706531145609
378,1106,4,-0.24867377288043713
379,1106,5,-0.14281170748641614
380,1106,6,-0.20477900225283463
381,1106,7,-0.3886660818418477
382,1106,8,-0.46740846725420937
383,1106,9,-0.47321276744727925
384,1106,10,-0.514922828962284
385,1106,11,-0.5470825363486611
386,1106,12,-0.6349487620429528
387,1106,13,-0.6144590446309479
388,1106,14,-0.435457942828144
389,1106,15,-0.7454154796158647
390,1106,16,-0.5994292741707881
391,1106,17,-0.4644595651125982
392,1106,18,-0.5706452286055423
393,1106,19,-0.5820681176384852
394,1106,20,-0.5632496892078507
395,1106,21,-0.5375021984870116
396,1106,22,-0.5513477517073468
397,1106,23,-0.6193439808972698
398,1106,24,-0.7137270118372285
399,1106,25,-0.44494578978306265
400,1106,26,-0.35776598613362154
401,1106,27,-0.4933140867109387
402,1106,28,-0.5787844564827793
403,1106,29,-0.31535284605576663
404,1106,30,-0.40081560991639265
405,1106,31,-0.4345266264169467
406,1106,32,-0.45677491517680124
407,1106,33,-0.4862176135189742
408,1106,34,-0.6046097520382432
409,1106,35,-0.5414789851067354
410,1106,36,-0.5724116064904692
411,1106,37,-0.4781706405172912
412,1106,38,-0.7581891975055726
413,1106,39,-0.6135744155398513
414,1106,40,-0.6386209338628106
415,1106,41,-0.5826550447035928
416,1106,42,-0.6417202652462066
417,1106,43,-0.5370301371320139
418,1106,44,-0.6292658021961444
419,1106,45,-0.5754166372932801
420,1106,46,-0.5410029037895114
421,1106,47,-0.6122167725817746
422,1106,48,-0.5723861729852402
423,1106,49,-0.5681809138007949
424,1106,50,-0.6754058208619398
425,1106,51,-0.6736123576652631
426,1106,52,-0.6713844235201947
427,1106,53,-0.7970250729969308
428,1106,54,-0.6551585850812458
429,1106,55,-0.620921256518848
430,1106,56,-0.7360870480282813
431,1106,57,-0.7783591334451216
432,1106,58,-1.0587824205427339
433,1106,59,-0.7232198748803427
434,1106,60,-0.7435789703703861
435,1106,61,-0.8623580852300563
436,1106,62,-0.7649249779230445
437,1106,63,-0.7622447850003979
438,1106,64,-0.7257667804163006
439,1106,65,-0.644575721845392
440,1106,66,-0.6411715531773865
441,1106,67,-0.7796066021203885
442,1106,68,-0.7026908685437334
443,1106,69,-0.8347523104181178
444,1106,70,-0.8101806920915209
445,1106,71,-0.828259844490006
446,1106,72,-0.7497157315111593
447,1106,73,-0.7174183298623404
448,1106,74,-0.7473196001231841
449,1106,75,-0.7117175729644458
450,1107,1,-0.2596595740476708
451,1107,2,-0.14499397247064394
452,1107,3,-0.27607720890394205
453,1107,4,-0.7611864017963939
454,1107,5,-0.3030272139419381
455,1107,6,-0.32860246690992767
456,1107,7,-0.3724855194039023
457,1107,8,-0.3592522476234592
458,1107,9,-0.3904785735368108
459,1107,10,-0.2901100097396423
460,1107,11,-0.32977567584268286
461,1107,12,-0.5628661191805051
462,1107,13,-0.3235604106616776
463,1107,14,-0.39010380106071807
464,1107,15,-0.4165720337905938
465,1107,16,-0.36301672306056787
466,1107,17,-0.37781521940697615
467,1107,18,-0.37496956748348254
468,1107,19,-0.3269777676972083
469,1107,20,-0.40407140033269684
470,1107,21,-0.3798728458558571
471,1107,22,-0.3664588432163356
472,1107,23,-0.5594439050323032
473,1107,24,-0.4769668722355078
474,1107,25,-0.27431805133059584
475,1107,26,-0.39311631635860067
476,1107,27,-0.35324113846535
477,1107,28,-0.37056709070721894
478,1107,29,-0.2693276516965284
479,1107,30,-0.34262598758838436
480,1107,31,-0.29998346109638163
481,1107,32,-0.3575027233219572
482,1107,33,-0.44948712234064203
483,1107,34,-0.45403418287998676
484,1107,35,-0.388275336747931
485,1107,36,-0.48091759400050904
486,1107,37,-0.5660587246588449
487,1107,38,-0.6827609955275449
488,1107,39,-0.5556877400464018
489,1107,40,-0.5226233286441158
490,1107,41,-0.47649619024072365
491,1107,42,-0.5263797176090037
492,1107,43,-0.4867377531696988
493,1107,44,-0.6031979499000926
494,1107,45,-0.4431218445506744
495,1107,46,-0.5999822002417687
496,1107,47,-0.5330816109276739
497,1107,48,-0.6938944596698633
498,1107,49,-0.6849651109803503
499,1107,50,-0.7483225687253849
500,1107,51,-0.5484192909500649
501,1107,52,-0.5172050497235361
502,1107,53,-0.6833896616677109
503,1107,54,-0.5180219562378312
504,1107,55,-0.7291179220873403
505,1107,56,-0.7363206084050375
506,1107,57,-0.6768541309547302
507,1107,58,-0.6313598043197217
508,1107,59,-0.5555144926356093
509,1107,60,-0.671684673541904
510,1107,61,-0.6524050120625944
511,1107,62,-0.6890787510716834
512,1107,63,-0.5206102099515917
513,1107,64,-0.6535553349397318
514,1107,65,-0.6012215859639056
515,1107,66,-0.6679018319847216
516,1107,67,-0.6237172082781299
517,1107,68,-0.6665684146294311
518,1107,69,-0.7499958514365019
519,1107,70,-0.797415962094604
520,1107,71,-0.6729759386643792
521,1107,72,-0.7036298960842089
522,1107,73,-0.6951794590970124
523,1107,74,-0.7910904087030985
524,1107,75,-0.7404798604562401
525,1108,1,-0.1668388098268565
526,1108,2,-0.10936934238984719
527,1108,3,-0.22514085902901115
528,1108,4,-0.36144448191625145
529,1108,5,-0.10599187393965792
530,1108,6,-0.15199939152438446
531,1108,7,-0.24113628778774654
532,1108,8,-0.29737899440331006
533,1108,9,-0.16975525677288061
534,1108,10,-0.264845130812148
535,1108,11,-0.2098732802867289
536,1108,12,-0.26593754658644997
537,1108,13,-0.11857552116786252
538,1108,14,-0.14221094723787076
539,1108,15,-0.15717421771896767
540,1108,16,-0.22687568277302717
541,1108,17,-0.22995512307283406
542,1108,18,-0.2317632980272677
543,1108,19,-0.22903650982814128
544,1108,20,-0.2668073979824612
545,1108,21,-0.3490752245262456
546,1108,22,-0.39217572549464563
547,1108,23,-0.29718784799195674
548,1108,24,-0.23840107118363107
549,1108,25,-0.22492488366135888
550,1108,26,-0.18954899178726947
551,1108,27,-0.12753364077553186
552,1108,28,-0.19577524089952192
553,1108,29,-0.11286652884036386
554,1108,30,-0.17817893815083607
555,1108,31,-0.20867211581975198
556,1108,32,-0.15317713659769794
557,1108,33,-0.28877734355417317
558,1108,34,-0.2680436926094387
559,1108,35,-0.3288545788215629
560,1108,36,-0.3203311808258533
561,1108,37,-0.23509337546072828
562,1108,38,-0.37546815662792454
563,1108,39,-0.41019147747648077
564,1108,40,-0.44407771626694625
565,1108,41,-0.3590904613155459
566,1108,42,-0.28243178026696114
567,1108,43,-0.3813415262190958
568,1108,44,-0.3259944557076082
569,1108,45,-0.3140574413753683
570,1108,46,-0.39916384365602653
571,1108,47,-0.41151397840485515
572,1108,48,-0.4534259333023911
573,1108,49,-0.43323537366596554
574,1108,50,-0.47298254124908823
575,1108,51,-0.3866787741525073
576,1108,52,-0.39044105954688035
577,1108,53,-0.4916329322456079
578,1108,54,-0.39093100132977554
579,1108,55,-0.47376214353977275
580,1108,56,-0.44015188436876684
581,1108,57,-0.4130410903801476
582,1108,58,-0.48137534262379233
583,1108,59,-0.3112446607592858
584,1108,60,-0.3961228918612463
585,1108,61,-0.44101979779274103
586,1108,62,-0.527137611139807
587,1108,63,-0.3714524698793795
588,1108,64,-0.6366866906586779
589,1108,65,-0.4305788146744547
590,1108,66,-0.35552290434598177
591,1108,67,-0.3865800494272591
592,1108,68,-0.4284450827533206
593,1108,69,-0.41237880118232795
594,1108,70,-0.4481876329113419
595,1108,71,-0.2593393994069473
596,1108,72,-0.4257026666790651
597,1108,73,-0.39738767363122207
598,1108,74,-0.4833362212290524
599,1108,75,-0.43073621501638826
600,1109,1,-0.0953436601644313
601,1109,2,-0.03247323729922158
602,1109,3,-0.1766118659403233
603,1109,4,-0.2958466553223573
604,1109,5,-0.08356602816427738
605,1109,6,-0.10991704200744579
606,1109,7,-0.2827042618900677
607,1109,8,-0.32038595256773306
608,1109,9,-0.14974259625648045
609,1109,10,-0.15094704438154594
610,1109,11,-0.15803162078830013
611,1109,12,-0.28808715163035004
612,1109,13,-0.1435485303532431
613,1109,14,-0.20298819388175815
614,1109,15,-0.19027405438267664
615,1109,16,-0.3036387327904464
616,1109,17,-0.34915768778635936
617,1109,18,-0.21914115529488498
618,1109,19,-0.2082116688268414
619,1109,20,-0.2136036402102519
620,1109,21,-0.284351211314366
621,1109,22,-0.33109420835730674
622,1109,23,-0.405982970231598
623,1109,24,-0.3231583047248563
624,1109,25,-0.30716000876176963
625,1109,26,-0.309252838173002
626,1109,27,-0.2150405718584807
627,1109,28,-0.33329173534010437
628,1109,29,-0.11047640113429225
629,1109,30,-0.2425632315785009
630,1109,31,-0.1930699482391276
631,1109,32,-0.2726263802818423
632,1109,33,-0.25583270419572557
633,1109,34,-0.301616389457088
634,1109,35,-0.19271958668119993
635,1109,36,-0.22335237378098327
636,1109,37,-0.37097542488816515
637,1109,38,-0.4880050329562664
638,1109,39,-0.35538757207388016
639,1109,40,-0.3427202547138606
640,1109,41,-0.26649483884141745
641,1109,42,-0.1920298366994757
642,1109,43,-0.1693199580793845
643,1109,44,-0.29009744892897515
644,1109,45,-0.16975063528801115
645,1109,46,-0.2873478290433127
646,1109,47,-0.42115750805505314
647,1109,48,-0.40663652301394393
648,1109,49,-0.4152975283347473
649,1109,50,-0.4246061817915745
650,1109,51,-0.4386091383259014
651,1109,52,-0.4119147932222944
652,1109,53,-0.4651656035860583
653,1109,54,-0.33007195758059993
654,1109,55,-0.45217992495056336
655,1109,56,-0.4827889571090651
656,1109,57,-0.4672804212247499
657,1109,58,-0.44003542691825004
658,1109,59,-0.3605558692102875
659,1109,60,-0.35780489244701386
660,1109,61,-0.3609621395600868
661,1109,62,-0.44426529861249975
662,1109,63,-0.43619369577752565
663,1109,64,-0.3864394076150788
664,1109,65,-0.34938014306099774
665,1109,66,-0.3169143875220044
666,1109,67,-0.28363751201008114
667,1109,68,-0.34044027918049835
668,1109,69,-0.28155545863107534
669,1109,70,-0.40809182829418233
670,1109,71,-0.3310822325658478
671,1109,72,-0.3272185601882356
672,1109,73,-0.29150219349588724
673,1109,74,-0.2910278213974351
674,1109,75,-0.24883362481931925
675,1110,1,-0.10737934712702213
676,1110,2,0.009265368449156597
677,1110,3,-0.007139984068722072
678,1110,4,-0.19555954121002372
679,1110,5,0.00616952748161026
680,1110,6,0.04448104402469255
681,1110,7,-0.12936908483467136
682,1110,8,-0.12157275411144752
683,1110,9,-0.09498532428096951
684,1110,10,-0.1996218771664573
685,1110,11,-0.07821627346882565
686,1110,12,-0.19211852089403436
687,1110,13,-0.13677339259609766
688,1110,14,-0.1109256245389858
689,1110,15,-0.1223200308476251
690,1110,16,-0.06571621270906292
691,1110,17,-0.05819847607111939
692,1110,18,-0.09405783882582597
693,1110,19,-0.13421772028765133
694,1110,20,-0.1732587208952978
695,1110,21,-0.14921982427481595
696,1110,22,-0.1976251042044126
697,1110,23,-0.2482848084473801
698,1110,24,-0.13105557227491005
699,1110,25,-0.02641010044416703
700,1110,26,-0.07466167871684348
701,1110,27,-0.12724316837957872
702,1110,28,-0.11820980305927264
703,1110,29,-0.045537449002878816
704,1110,30,-0.06295773476755073
705,1110,31,-0.1433215761850093
706,1110,32,-0.12268586375159174
707,1110,33,-0.16388929344807934
708,1110,34,-0.21348427453735752
709,1110,35,-0.12666625788697417
710,1110,36,-0.17767971172506236
711,1110,37,-0.13781774873186237
712,1110,38,-0.18026358454353186
713,1110,39,-0.14925801740965738
714,1110,40,-0.26641812206226234
715,1110,41,-0.2501388179007975
716,1110,42,-0.24024288259631987
717,1110,43,-0.14268222515483586
718,1110,44,-0.1893619731344245
719,1110,45,-0.09165109942132688
720,1110,46,-0.22478571409122594
721,1110,47,-0.18926506094690865
722,1110,48,-0.24681224066208074
723,1110,49,-0.3011044553297282
724,1110,50,-0.33859350975357927
725,1110,51,-0.3236142658125516
726,1110,52,-0.3065183578418029
727,1110,53,-0.37162862354150406
728,1110,54,-0.2802009103995644
729,1110,55,-0.3020788840206876
730,1110,56,-0.31366403634450535
731,1110,57,-0.31039000182549614
732,1110,58,-0.3958552338704351
733,1110,59,-0.3155726607659517
734,1110,60,-0.26679115276296983
735,1110,61,-0.2560551018944537
736,1110,62,-0.3281035303600319
737,1110,63,-0.25705399355250336
738,1110,64,-0.3336752534019993
739,1110,65,-0.15243222495295328
740,1110,66,-0.2838570535672318
741,1110,67,-0.21618638510945942
742,1110,68,-0.26881224344927546
743,1110,69,-0.2181995479273624
744,1110,70,-0.283746855470838
745,1110,71,-0.2547900559202816
746,1110,72,-0.3363821865459897
747,1110,73,-0.2130427042873393
748,1110,74,-0.38365530543199355
749,1110,75,-0.26304198449528116
750,1111,1,-0.12564042965470534
751,1111,2,0.005432642328035087
752,1111,3,-0.06949551281653044
753,1111,4,-0.003324876436565205
754,1111,5,-0.005364842536238257
755,1111,6,-0.04116216931326733
756,1111,7,-0.0967884601475717
757,1111,8,-0.24445828660823565
758,1111,9,-0.2677297063341939
759,1111,10,-0.2997837764949196
760,1111,11,-0.20227393700380958
761,1111,12,-0.2541852940778284
762,1111,13,-0.2241286506542579
763,1111,14,-0.21016430766286476
764,1111,15,-0.21285638578331145
765,1111,16,-0.3018422616015357
766,1111,17,-0.2865700292871196
767,1111,18,-0.2335399069377999
768,1111,19,-0.2260134550682693
769,1111,20,-0.21650583374344734
770,1111,21,-0.28989277728231855
771,1111,22,-0.3858857757623966
772,1111,23,-0.4686030904193714
773,1111,24,-0.38818061731257814
774,1111,25,-0.370890493271375
775,1111,26,-0.2845685489158001
776,1111,27,-0.3125574205155317
777,1111,28,-0.37770716618318545
778,1111,29,-0.27774325377336595
779,1111,30,-0.24488480696858517
780,1111,31,-0.2821282362390676
781,1111,32,-0.3511773878156603
782,1111,33,-0.4058529664786761
783,1111,34,-0.5476271344234362
784,1111,35,-0.37611538202201444
785,1111,36,-0.45695599349139115
786,1111,37,-0.4157988478347221
787,1111,38,-0.5162226074550063
788,1111,39,-0.44619911671829726
789,1111,40,-0.45477974141686417
790,1111,41,-0.3352087673957911
791,1111,42,-0.42652473805690505
792,1111,43,-0.387913675570978
793,1111,44,-0.4350613726700132
794,1111,45,-0.2366173696966527
795,1111,46,-0.3787702866357847
796,1111,47,-0.500055151085661
797,1111,48,-0.4305233520563476
798,1111,49,-0.4266206126302592
799,1111,50,-0.37532115965716883
800,1111,51,-0.3214348103611613
801,1111,52,-0.3791566235712125
802,1111,53,-0.45335631860988457
803,1111,54,-0.4492916103347966
804,1111,55,-0.417122073825098
805,1111,56,-0.39718166296639623
806,1111,57,-0.41225120401893633
807,1111,58,-0.5075211740120693
808,1111,59,-0.38350478508267116
809,1111,60,-0.5304245639651839
810,1111,61,-0.49573412439196574
811,1111,62,-0.5541041413708712
812,1111,63,-0.45600298790606075
813,1111,64,-0.5057238284647738
814,1111,65,-0.42799925096984737
815,1111,66,-0.44431921441479005
816,1111,67,-0.35838821119079256
817,1111,68,-0.44674609001017984
818,1111,69,-0.5142707015575851
819,1111,70,-0.505193150555094
820,1111,71,-0.32548841905848747
821,1111,72,-0.391923574514486
822,1111,73,-0.46921007627252465
823,1111,74,-0.4779831100564067
824,1111,75,-0.5729932059217475
